jaw_width,face_height,cheekbone_width,chin_angle,label
1.2454308939526524,1.0,1.2260677749694484,1.6610839070479966,Oval
0.8549629077329847,1.0,0.8371492875165377,1.2607545138615597,Oval
1.2265248205442782,1.0,1.2015175341153812,1.6123817908373317,Oval
1.2809555545835607,1.0,1.2591289108237322,1.6045965707756695,Oval
1.3171229533483344,1.0,1.2956957079972542,1.6744009772334705,Oval
1.0736886211250503,1.0,1.053114314137231,1.4659302442467175,Oval
0.9903121952531239,1.0,0.9683480601498019,1.4597598838527277,Oval
1.3058305164964317,1.0,1.2797226246075748,1.6678598879628566,Oval
1.1420896186079394,1.0,1.122069669166493,1.5568164090064227,Oval
0.8488686984333649,1.0,0.8330461526120799,1.1902299725827186,Oval
1.2249677995063413,1.0,1.1996624517670684,1.5959219373468294,Oval
0.8402156248310734,1.0,0.8213653117503845,1.2424782719724001,Oval
1.2646987679642794,1.0,1.2430343786026679,1.6277374128898006,Oval
0.8662082951348026,1.0,0.8476550755310254,1.2568199775422122,Oval
1.281335274802354,1.0,1.2605665967723658,1.6719496961852194,Oval
1.3251807452231215,1.0,1.311606077608035,1.6564447702739271,Oval
1.2781730946175123,1.0,1.2513015300654358,1.6044319635402549,Oval
1.1082255408998098,1.0,1.0813700166306108,1.4370555220073853,Oval
1.2841084956112818,1.0,1.2605455870858757,1.6592687019779533,Oval
1.046957859316217,1.0,1.0302394281224507,1.477680702019042,Oval
0.7525003409244717,1.0,0.7362758858196083,1.134226934664778,Oval
1.2189351370003687,1.0,1.1921922521427528,1.5658229942608741,Oval
0.8767386188970724,1.0,0.8643949462560109,1.292381087744137,Oval
1.1235863524135792,1.0,1.0989975549078475,1.5421843087081453,Oval
0.8395111334005558,1.0,0.8260679575632373,1.2352042516887505,Oval
1.358731523652916,1.0,1.3361551800807923,1.6625264694918922,Oval
0.855262653831828,1.0,0.843225178312596,1.2546698966578003,Oval
1.047793531764276,1.0,1.0265653010134799,1.468314587656466,Oval
1.1692046969669585,1.0,1.1523835587775573,1.5862148614826619,Oval
1.1482871808210249,1.0,1.125134100987167,1.5244000185320208,Oval
1.114553867005657,1.0,1.0904087412831311,1.4520869464913588,Oval
0.5546089172109337,1.0,0.5450645221143557,0.8789236799902885,Oval
1.0003257844918696,1.0,0.9825357771679311,1.5080866037548162,Oval
1.2283894190560911,1.0,1.214614893572637,1.6437072854106012,Oval
0.8371936216985276,1.0,0.826913225453695,1.1785115976180807,Oval
0.621086123716126,1.0,0.6113803103964195,1.01210577790325,Oval
0.8195654428072947,1.0,0.8041047992910937,1.230580150192167,Oval
1.0875146358883108,1.0,1.0727307017820413,1.5309237964594704,Oval
0.8575067371684513,1.0,0.8412972335639679,1.2723779040652368,Oval
1.0943267681339515,1.0,1.0712341282946443,1.530774661703393,Oval
1.0071205583417635,1.0,0.9910885263536052,1.4374962192086396,Oval
1.0777152097922178,1.0,1.0682179764874398,1.5702824745741357,Oval
0.8350653302176151,1.0,0.8201412426111011,1.1864273256913727,Oval
1.077674987190741,1.0,1.059103513354925,1.5438046638230827,Oval
0.9178536432459338,1.0,0.9051200616227901,1.3452352986945284,Oval
1.02309570540573,1.0,1.0093060534846725,1.4577608799558976,Oval
0.844405336460264,1.0,0.8255350998383983,1.2805396157783742,Oval
1.1900129223049893,1.0,1.1611626014983356,1.600000467021834,Oval
0.9772816255925307,1.0,0.9635903219973263,1.4656110035235956,Oval
1.0392308521799274,1.0,1.0173030005708386,1.5115782950732948,Oval
0.8244363549183071,1.0,0.8096609128665224,1.288717454730791,Oval
1.0803704872173499,1.0,1.0519451796540904,1.489096409576204,Oval
1.03685103994668,1.0,1.0167114930143255,1.4359994828380556,Oval
0.8335280414077755,1.0,0.8167158954792216,1.210489419366833,Oval
1.2094140317927773,1.0,1.1924087056550652,1.6318240263182058,Oval
1.091821692745975,1.0,1.0689898089889718,1.539521194830957,Oval
1.1923931542551338,1.0,1.1779913691728945,1.6048281953848478,Oval
0.9649122156654449,1.0,0.9463802390874845,1.385207091801803,Oval
1.1688797324693172,1.0,1.1415728509304204,1.5449973598036477,Oval
1.0425316057202791,1.0,1.029292244782241,1.4824267216895732,Oval
1.2289487936574657,1.0,1.2073581848770913,1.679213983365694,Oval
1.3002872794993086,1.0,1.2716477474655536,1.753326054627157,Oval
1.2978585033661765,1.0,1.2723678870248107,1.6969781648240068,Oval
1.0400138708582187,1.0,1.0204771564255313,1.498902728226431,Oval
1.0984104636459353,1.0,1.0697709965155036,1.5039155233351666,Oval
1.206155977021109,1.0,1.1801640541847418,1.6264283807355713,Oval
1.1052933770790165,1.0,1.0740886560064729,1.4976090071803236,Oval
1.06700012836068,1.0,1.0427950139164257,1.4761623701921844,Oval
1.0512841136869473,1.0,1.0350414090286049,1.4957644740234193,Oval
1.0965086201065866,1.0,1.0759556081201387,1.5093390128528583,Oval
1.0942565523031935,1.0,1.0668363614545946,1.483901473849651,Oval
1.0580317668277237,1.0,1.0378878034580215,1.5046055563287897,Oval
0.9197209658198654,1.0,0.9027532716262305,1.3707309112811712,Oval
1.0517808963998754,1.0,1.0300385723746386,1.5178752336674437,Oval
1.0820370077770312,1.0,1.0581226543924165,1.5304459515753395,Oval
1.1180239622249224,1.0,1.097506222085814,1.5867179924966728,Oval
1.0282360782866906,1.0,0.9929668339029372,1.4458550197322768,Oval
0.9838597231273485,1.0,0.9685649637254133,1.4622282309444885,Oval
1.1188999596389506,1.0,1.09311946651807,1.5266635900744632,Oval
1.1311181699876856,1.0,1.1076097353164303,1.5593309824281043,Oval
1.059513937231588,1.0,1.0423115621911037,1.5542808547713007,Oval
1.0347097661649332,1.0,1.0080287786524484,1.4429055712208203,Oval
1.0854228105541086,1.0,1.0698180741090602,1.5772491438364864,Oval
1.1267571472403028,1.0,1.1127240374580887,1.6112827663150022,Oval
1.0265554945595232,1.0,1.0002790730619815,1.451296894325734,Oval
1.184727583116552,1.0,1.1687878991350158,1.6169301737221276,Oval
1.12538410126141,1.0,1.1037206355038034,1.5228454454906784,Oval
0.6448274230903284,1.0,0.6356316154203298,1.0672838160990994,Oval
1.099496910135635,1.0,1.077826994176504,1.56613917700305,Oval
1.2416031932392049,1.0,1.214803811181577,1.5855626926567405,Oval
0.5958954112659118,1.0,0.5859485856758689,0.9670003540075452,Oval
1.101241739850472,1.0,1.0716230427803402,1.4381352562901601,Oval
0.9380297993247753,1.0,0.9252492946820933,1.3172700710144887,Oval
0.5637831037443103,1.0,0.555070652975374,0.932499612756252,Oval
1.0871365373460864,1.0,1.0639002836402442,1.5087317223672791,Oval
1.1376326010796796,1.0,1.1157290283993924,1.5520399375057148,Oval
1.0116049669071905,1.0,0.9922662290151978,1.4931259816696432,Oval
0.7532798852080214,1.0,0.7392124519962677,1.1536610875754987,Oval
1.224226947693305,1.0,1.1990608738327897,1.543653005442482,Oval
1.178854097545774,1.0,1.1539399915874997,1.622527184865891,Oval
0.9942943002097301,1.0,0.9796246746543865,1.447446045289017,Oval
0.8897794140976973,1.0,0.874264927455463,1.3083296241686801,Oval
0.7201224077289583,1.0,0.7052305459200853,1.1010734604325345,Oval
1.0717083668485432,1.0,1.0584364088511888,1.54832818286593,Oval
1.0161870507373745,1.0,0.9903591088847518,1.4734097062531752,Oval
1.102191892005947,1.0,1.0744130584296918,1.5467487078848812,Oval
1.039403203370013,1.0,1.0139799408547796,1.449598267959693,Oval
1.140983196622157,1.0,1.1266189743199018,1.5428864007837282,Oval
1.0172971379930158,1.0,0.9973927471648988,1.4789641636467368,Oval
1.0313457047190815,1.0,1.0093769004411153,1.3896766906357907,Oval
0.98396554361827,1.0,0.9740498407299901,1.4272275904399137,Oval
1.0487530327082066,1.0,1.0302552660551942,1.4851126902242198,Oval
1.0564173963238483,1.0,1.0336467123124613,1.5489241433018335,Oval
1.0727347703531718,1.0,1.0481789358568998,1.5126298192241252,Oval
1.0963447696007704,1.0,1.0752388377308455,1.5476354834125148,Oval
0.9779147304390259,1.0,0.9551211076893235,1.4102798725157517,Oval
0.9912358268813353,1.0,0.9691368155925267,1.4325683503186217,Oval
1.0436617231893932,1.0,1.0285561576093232,1.5261642038809413,Oval
1.0717349338496738,1.0,1.0472734877048018,1.48384230932285,Oval
1.286679160961186,1.0,1.2631649104739124,1.674905450201751,Oval
0.7601978792745567,1.0,0.7389089616231611,1.140404996560179,Oval
1.1611105527252432,1.0,1.1444439504344994,1.5876121251309734,Oval
0.8275579741963376,1.0,0.8118848975309746,1.2764471126970653,Oval
1.0427578784050286,1.0,1.0231912849807703,1.3935642304228233,Oval
1.1445060930131405,1.0,1.125660303653307,1.5977154191012333,Oval
1.1635834278265507,1.0,1.1471803749741638,1.494817869157765,Oval
0.9849272406947599,1.0,0.9584908156056975,1.3698011057858073,Oval
0.8503820352211352,1.0,0.8328293415348261,1.3005060796666887,Oval
0.6821556383048242,1.0,0.6678259564419283,1.0678409386632421,Oval
1.0047640189489344,1.0,0.985349405341429,1.4570755678312752,Oval
0.8391638469106615,1.0,0.8198010597199856,1.2403268725662444,Oval
1.1194886741165253,1.0,1.0950865460500534,1.5572835681916128,Oval
0.8641694508025118,1.0,0.8450826393470838,1.2582157550614925,Oval
1.0500288011730101,1.0,1.017095935262144,1.4753038855774874,Oval
0.6618603824166607,1.0,0.6515944281564112,1.029512958752784,Oval
0.8270311967571151,1.0,0.813846162315189,1.2517573429254165,Oval
1.1602642335213085,1.0,1.1334692227463286,1.588897772510644,Oval
0.6200724952725302,1.0,0.6069790043808789,0.9970224558596971,Oval
0.8264702556942443,1.0,0.8116230134037536,1.2262362510431388,Oval
0.9876953502736947,1.0,0.9723631437153092,1.420163501928027,Oval
0.7710745311027541,1.0,0.7511247483510811,1.1012084676401743,Oval
1.032738881072956,1.0,1.014925546245266,1.4697225391626312,Oval
1.1333519961515375,1.0,1.1115235865127269,1.575978708219168,Oval
1.1028833635305142,1.0,1.0855463113911308,1.5319694565758393,Oval
1.117098165164913,1.0,1.1031387016314385,1.5966274686795923,Oval
1.0927350084764944,1.0,1.0802556417681075,1.5811938834054209,Oval
1.2992492410908925,1.0,1.2737382207582053,1.6418511375511868,Oval
1.1799607029936716,1.0,1.1538129271104314,1.544851687873471,Oval
1.1532804764477276,1.0,1.136176234250493,1.5540967268994443,Oval
1.2943450287505243,1.0,1.2711866130068503,1.6974921896447364,Oval
1.2207342915612658,1.0,1.1986800586612492,1.6370156283355242,Oval
1.3689711448984465,1.0,1.3391959209470259,1.7161669119566352,Oval
1.007612368928815,1.0,0.9961034290958624,1.4975665284833404,Oval
1.2780368260280355,1.0,1.2502141790734236,1.6236576197535488,Oval
1.21816483053823,1.0,1.1982839229882316,1.5989774666164425,Oval
1.2608148034676123,1.0,1.2276204103737467,1.6448480640417322,Oval
1.0069711515112414,1.0,0.9835207085528169,1.436347357363972,Oval
1.1303845418134695,1.0,1.1093367039283506,1.4894356691986896,Oval
1.0622322189391713,1.0,1.0442817503426551,1.4547370377125257,Oval
1.231621741151093,1.0,1.207620935824814,1.5866528476741393,Oval
1.1244898713982285,1.0,1.1048223710056764,1.5664914143845559,Oval
1.2852335824454746,1.0,1.2606231600080544,1.6586934658286954,Oval
1.0254457559110604,1.0,1.0145549833761756,1.4580685792518446,Oval
1.2429152134890904,1.0,1.206140754300287,1.6340227028272094,Oval
0.8510935462934217,1.0,0.8349294820637743,1.288301820612958,Oval
1.1512529066580344,1.0,1.1337877101649028,1.5972027381445875,Oval
1.2442555146377958,1.0,1.2140140102192285,1.690217588967027,Oval
1.096785872035743,1.0,1.071356140596838,1.4717630927575391,Oval
1.078552495051452,1.0,1.0531149450947945,1.5085762915802545,Oval
1.063161552200082,1.0,1.0445790124692964,1.5031600378745826,Oval
1.0724210658106355,1.0,1.0483839435020723,1.5471619114671833,Oval
1.0998972188861706,1.0,1.0820631286634799,1.54637766983079,Oval
1.2480101265216639,1.0,1.2325202775759558,1.6143422312641686,Oval
1.240659435146541,1.0,1.2281279369293554,1.6207605768943134,Oval
1.1418541515727223,1.0,1.108409068330006,1.472807945216109,Oval
0.9444107740462584,1.0,0.9301933411595751,1.355962054283695,Oval
1.2582332371321916,1.0,1.2255458145781881,1.613615135502455,Oval
0.859102484541152,1.0,0.8388992953473314,1.2144593227270875,Oval
1.1006415175488375,1.0,1.0814950896371895,1.48127882615586,Oval
0.8724719464062489,1.0,0.8560393609971844,1.3024141609304285,Oval
1.098358701039461,1.0,1.071073490068846,1.5086943461694915,Oval
1.0177012220604742,1.0,1.0014724705317628,1.489745550078999,Oval
0.830047331723529,1.0,0.8156984820845726,1.23445649601625,Oval
0.8390296293777074,1.0,0.8210357664373972,1.22279578344646,Oval
0.8329286929659907,1.0,0.8165891991172408,1.2294015137840306,Oval
0.8490151879279385,1.0,0.8386838145312177,1.2924121401462252,Oval
0.9869770842169671,1.0,0.9656561451462145,1.4065911848636468,Oval
1.0583060222311729,1.0,1.0353988711119517,1.4959761885560885,Oval
1.0116888451205992,1.0,0.9897085423158398,1.4697604844629908,Oval
0.8430148366963958,1.0,0.8255600776096401,1.2662222794495896,Oval
1.0150933538745095,1.0,0.9903905712139345,1.478069276477074,Oval
1.0159725755900744,1.0,0.9960667318269065,1.469276464307416,Oval
1.120636123702259,1.0,1.102056773083279,1.5733258918226305,Oval
0.8609175175329831,1.0,0.8396552873985875,1.3226948739132751,Oval
1.2359692241413853,1.0,1.2049036324301132,1.5655847363021576,Oval
1.0016468918783528,1.0,0.9794523073726601,1.3825275115798903,Oval
0.8354079771577562,1.0,0.8245833872791478,1.2191453230354332,Oval
0.803720542238961,1.0,0.796562708990982,1.2115217278364256,Oval
1.122357432025731,1.0,1.1051575319331404,1.5932320424992665,Oval
1.1337787828600572,1.0,1.1080679651112113,1.5226485707794282,Oval
1.139216418911896,1.0,1.12002955990298,1.559082828620812,Round
1.0400383485426654,1.0,1.0269478451513487,1.5679726994106038,Round
1.0868269309102756,1.0,1.0712643443893015,1.546490795750636,Round
0.8855981788625549,1.0,0.8734998548694842,1.3123850016246366,Round
1.2966124700968997,1.0,1.2832189497296889,1.557077951666741,Round
1.1811906922606838,1.0,1.162652339821954,1.6659146292973783,Round
1.1746104572492468,1.0,1.152949825776817,1.623629174388794,Round
1.3923102737412754,1.0,1.3592316006242824,1.753851383357364,Round
1.1635301024569962,1.0,1.1452862857316386,1.5851706460660258,Round
1.1825724753870681,1.0,1.1633428393478733,1.6354873808351624,Round
1.0312146888837712,1.0,1.019136004645775,1.4927110249051696,Round
1.0618742897437674,1.0,1.059836835097303,1.5332524536391867,Round
1.0707492177391418,1.0,1.0551391236284775,1.4961398485247441,Round
1.144714096562834,1.0,1.1332733965437363,1.5724362196082362,Round
0.8474400415979474,1.0,0.8327242895930507,1.275937014946272,Round
1.0987198673601457,1.0,1.0787175758383152,1.5239091894316676,Round
1.0157663181113281,1.0,0.9902391299494497,1.4972979738926242,Round
0.656135795726681,1.0,0.6401090572847045,0.9873523321837385,Round
1.113010636023487,1.0,1.0949155742215735,1.6236421730398187,Round
0.9810481385910601,1.0,0.9689988952676336,1.4137585843035168,Round
1.2422199062740136,1.0,1.2133914910766066,1.615263014253353,Round
1.2199208838923155,1.0,1.1942961655553024,1.547967208104353,Round
1.0863042813852997,1.0,1.074102512405132,1.4946963190193463,Round
1.2236100117006656,1.0,1.2004873810457892,1.6524227669044442,Round
1.069614346295567,1.0,1.0462305571406398,1.5610404387699226,Round
1.115277718959267,1.0,1.1004282781959214,1.6098155421116505,Round
0.9998450652744474,1.0,0.9901921871209256,1.450936670671139,Round
1.1829286666629746,1.0,1.1744415657673806,1.574591403872642,Round
1.0675086188757066,1.0,1.0542813955591035,1.49642929757486,Round
1.1686693509318051,1.0,1.1570404163283385,1.5847323190307896,Round
1.2894877668514078,1.0,1.2710962882090844,1.7019049421823131,Round
1.0966356320424329,1.0,1.077462203155214,1.5425268088643658,Round
1.08267019179372,1.0,1.0691422268609303,1.5510328973484027,Round
1.115305616244583,1.0,1.0919074399630062,1.4922985775888042,Round
1.0353378664222253,1.0,1.0271131566965295,1.498258570506448,Round
0.8552260699118893,1.0,0.8471298821155693,1.2423729262440715,Round
0.7528062719658445,1.0,0.7448184269303847,1.1859924271306685,Round
1.0424130545158086,1.0,1.020385975141999,1.4577570850861825,Round
0.9300829142735562,1.0,0.9161193651690456,1.3061894187026242,Round
1.2643209262654769,1.0,1.2406952873040327,1.6443333758268728,Round
1.2838646437266272,1.0,1.2618403800067628,1.68630187318807,Round
1.0583964449009868,1.0,1.0483811698842473,1.4496167714163288,Round
0.9136586635903124,1.0,0.9057028437578741,1.3139277622927084,Round
0.9064288607936553,1.0,0.8894691885339462,1.2758088376865013,Round
0.8918368831936199,1.0,0.8822791736990772,1.3141990991124022,Round
0.9008329857770794,1.0,0.8886562110482024,1.3490443941294787,Round
1.3375413994905596,1.0,1.3304675809128252,1.7023208345039627,Round
1.1354301461312581,1.0,1.1163079135861846,1.5416016551719762,Round
1.1139098478865086,1.0,1.0950865912905614,1.517236057095904,Round
1.185046292810421,1.0,1.16065115682785,1.6385476735386248,Round
1.287697156371231,1.0,1.2638510988376677,1.754486679991415,Round
1.2459674601578956,1.0,1.22903195121828,1.6590978031396966,Round
1.1986342827747138,1.0,1.1745378414631302,1.619404708345382,Round
1.154245843352677,1.0,1.1386098613383315,1.5141749498604893,Round
1.3604022123704627,1.0,1.3394576583498818,1.684957446474649,Round
1.0326215370958227,1.0,1.0168126513503568,1.3960587516283982,Round
1.3054405762263814,1.0,1.281544046345718,1.7685896483589192,Round
1.1234664183728547,1.0,1.1038252255917698,1.5081336223301856,Round
1.1316520794418499,1.0,1.1070695587530053,1.5094123552488883,Round
1.1903852301502298,1.0,1.1776061403435814,1.660036346131277,Round
1.0202553103888037,1.0,1.0099905111699774,1.4700992691573265,Round
1.0513911564227274,1.0,1.0415362179441316,1.4940055074456668,Round
1.1638288426575008,1.0,1.1439400635843369,1.6445419702053043,Round
1.131818144833093,1.0,1.116184498010725,1.5478421673910905,Round
0.994280089267974,1.0,0.9785369851196887,1.393150510927344,Round
0.866877355191094,1.0,0.855885420886854,1.2570397788206427,Round
1.0500073185719991,1.0,1.037792675197152,1.5449001875721808,Round
1.1326517641135603,1.0,1.107135593752715,1.511643833524083,Round
1.2012828247563465,1.0,1.1874935058299676,1.5733910672461355,Round
1.1783153330108687,1.0,1.160977299229376,1.6411828963577966,Round
1.0211397769465467,1.0,1.0090396785837956,1.4609334760659942,Round
1.0894672652605228,1.0,1.0695599796060546,1.5409523294095941,Round
0.8554369851112108,1.0,0.8398439938716046,1.313833725510162,Round
1.1608929417385276,1.0,1.1499169003643277,1.6403804479612094,Round
1.062371829885686,1.0,1.0410218033554572,1.4515128236631247,Round
0.9093689731020423,1.0,0.8846202728377325,1.3826889465693455,Round
1.1283366338355016,1.0,1.1054497712518263,1.548294298504228,Round
1.1838155205841538,1.0,1.1743515089498486,1.6812495017940998,Round
1.0121592448709977,1.0,0.9994047309769135,1.4846953635216233,Round
1.0972570099318608,1.0,1.0796221539988644,1.5284423006165895,Round
1.0966806880812936,1.0,1.0731268020330296,1.5482835412147482,Round
1.170749065271191,1.0,1.1596954251177285,1.623518484258787,Round
1.1497475666859656,1.0,1.124914578694557,1.5970339932361328,Round
1.187221706558224,1.0,1.1629499089113127,1.5972822197380379,Round
1.0375621545033238,1.0,1.0193642778126655,1.4974057303346184,Round
1.0546233187177132,1.0,1.0318154289704913,1.4567054292348824,Round
1.1076151897356692,1.0,1.0921845742941971,1.5105582308718597,Round
1.0175331175407243,1.0,1.0125533250978447,1.5296914023511803,Round
1.113665363937615,1.0,1.094302348612326,1.5370988593034405,Round
1.17222180930059,1.0,1.1492046965785383,1.6041497160780278,Round
0.705437059865853,1.0,0.6977709986545709,1.1167438950699584,Round
1.2737329074292865,1.0,1.2569109046818656,1.6811525895956312,Round
1.11995783026662,1.0,1.1041648126672068,1.5249237334208674,Round
0.9407336086123221,1.0,0.9248427838409009,1.3950408767819003,Round
1.0217952187687624,1.0,1.0022503986925655,1.396817494634081,Round
1.0035744063606193,1.0,0.9908305303052456,1.4805011460638604,Round
1.0343693897888477,1.0,1.0171162355233827,1.4730344770543933,Round
0.7174655028072973,1.0,0.7023290017772761,1.0823950564192435,Round
1.0474980907487923,1.0,1.0293551091995796,1.5354366780616258,Round
1.1448961515852205,1.0,1.1242403630338111,1.6625559890881363,Round
1.02617310175708,1.0,1.0173281381258232,1.5210977715071468,Round
1.0683087086924565,1.0,1.0546783447390633,1.5491692314009367,Round
1.1034826233829094,1.0,1.0956016440770986,1.577336198921802,Round
1.11660370130405,1.0,1.0973008668490405,1.5941146178492696,Round
1.3076826934362913,1.0,1.2875376136676042,1.7238543331741072,Round
1.0716992512614505,1.0,1.0642700299977474,1.4762910056174179,Round
1.0650033416637585,1.0,1.0477947005976407,1.4947936255568774,Round
1.044844874650621,1.0,1.0261397722852064,1.4748423938809174,Round
1.1523169337017145,1.0,1.137112703793058,1.5860327319098346,Round
1.0265417474774472,1.0,1.0118660203935848,1.4312514484804324,Round
1.3666514564488406,1.0,1.3429389989190461,1.7209004113028912,Round
0.6621862751923762,1.0,0.6555442699162719,1.0832850015851845,Round
1.1980982716447268,1.0,1.1798207051521368,1.6094345405411454,Round
1.299486038437451,1.0,1.2834461703880131,1.5840683852792563,Round
1.1347599546444682,1.0,1.1044125243578442,1.533659949306207,Round
0.9646021106969269,1.0,0.9485007474638275,1.4837341074251662,Round
1.1568785119921483,1.0,1.126738294537472,1.5284523282292233,Round
0.9521853372599115,1.0,0.9346939588365946,1.4266398159920533,Round
1.21382656056666,1.0,1.1919842769139004,1.672530014369788,Round
1.386747475129358,1.0,1.367321430182302,1.7552405210599509,Round
1.1103695793327861,1.0,1.0902771095623438,1.5496442071509386,Round
1.2303711904837407,1.0,1.2013945236640602,1.5487623956898755,Round
1.0682731215988748,1.0,1.0530664046904874,1.522728461241587,Round
1.0738210957492562,1.0,1.0460159811677334,1.4647149110413613,Round
1.3532617739492852,1.0,1.3308993251417873,1.739454413389473,Round
1.1472691429552808,1.0,1.1277241191885647,1.5055066724237052,Round
1.2148552135560216,1.0,1.1740575080633766,1.596386866848717,Round
1.070641064787676,1.0,1.0550336511258425,1.477447516790802,Round
1.182399404433459,1.0,1.1532166621382187,1.526453489541565,Round
0.8786408739998351,1.0,0.8597506299652629,1.2861946416141647,Round
1.2400992866345764,1.0,1.2130956078326407,1.7005744246782057,Round
0.8748996030254501,1.0,0.8615168161315543,1.3456352449063718,Round
1.0674752246896173,1.0,1.045960505609623,1.5094806781650005,Round
1.179312424599481,1.0,1.161812093463079,1.5919571999153248,Round
1.186208671533334,1.0,1.163910549969807,1.6093242048099372,Round
1.0958744966145955,1.0,1.0820729391763313,1.5450549948121988,Round
1.4453975114352218,1.0,1.419312962484092,1.790853352549333,Round
1.1120903305979153,1.0,1.0853331903083692,1.543186219859076,Round
1.058226216943415,1.0,1.0476090682310653,1.491340156395171,Round
1.1255102184412482,1.0,1.1106389635147438,1.5517865926734493,Round
0.8285560015247949,1.0,0.8131786626647042,1.2523586526909054,Round
0.729439019779046,1.0,0.7206594518360283,1.1205693918813384,Round
1.1039738356450381,1.0,1.0884911125658172,1.569779078367142,Round
1.178620845467255,1.0,1.1624587412720389,1.6459057679162168,Round
1.0935690434980134,1.0,1.0589635601248408,1.4691578320151375,Round
1.1233875064507395,1.0,1.1010748041365288,1.6239255664769725,Round
1.2664877868569395,1.0,1.2417284417566992,1.6817578097541144,Round
1.0123015227468293,1.0,0.9996141217046303,1.507282899323219,Round
1.0744331698810805,1.0,1.0581160382670187,1.5172874448136848,Round
1.055107381296302,1.0,1.042165088308721,1.4813964509595252,Round
1.0238591179649634,1.0,1.0065527358079083,1.4596034246347123,Round
1.232376047203034,1.0,1.214432776669405,1.6568868938385102,Round
1.3881745095311246,1.0,1.3636838053851243,1.7212259647559645,Round
0.9733993456428495,1.0,0.9589105812119209,1.4447019960503902,Round
1.0936110819412495,1.0,1.0765171936023972,1.5498777805303572,Round
1.1971651136019361,1.0,1.182068283554727,1.651243709567062,Round
1.189989497964168,1.0,1.1763152404738746,1.6511103581379543,Round
0.8477429381105097,1.0,0.8389731393457662,1.3205414319585327,Round
1.0283666108459504,1.0,1.0139064458994618,1.4775786122284023,Round
0.844518152923522,1.0,0.8274217419314907,1.2736648522879896,Round
1.0284718202198555,1.0,1.012363582247326,1.5552765317404116,Round
1.0966695487332754,1.0,1.088899560959197,1.5393728924347425,Round
1.0923501356741183,1.0,1.0784488405847852,1.6096969109161934,Round
1.0124657579209606,1.0,0.9982293387852287,1.4759425543403262,Round
1.01494130839328,1.0,1.0053095169968753,1.4796132311448726,Round
1.213050218380625,1.0,1.1992738676092134,1.7064560486734688,Round
1.0436079672573293,1.0,1.017852157396747,1.4537026964680388,Round
1.096909440418212,1.0,1.0767794200369911,1.5328562231092775,Round
1.2545415813186567,1.0,1.2338121326945821,1.665454003871261,Round
1.2253513906135922,1.0,1.2026605739069887,1.614242298655928,Round
1.1238746269149953,1.0,1.097577865401796,1.5825781235364975,Round
1.1952702762735121,1.0,1.1871845873911302,1.7179905045099286,Round
1.2171801896874437,1.0,1.199171823467083,1.6384157423875985,Round
1.1632000065479755,1.0,1.138618175881375,1.6384398315918098,Round
1.0607358872440373,1.0,1.0471694467322301,1.4931862982319546,Round
1.1185829176073492,1.0,1.1005339696848373,1.5480963914248116,Round
1.1156662568264581,1.0,1.1037502963905037,1.6371329708542022,Round
1.1952089512127315,1.0,1.1702946049223895,1.6161719258318925,Round
1.3321357751796314,1.0,1.3093276192246526,1.7270891508270376,Round
1.1979077686115547,1.0,1.1792819728320107,1.5770918124892306,Round
1.3667711722805012,1.0,1.3427382391403146,1.7368475662409835,Round
1.3509402355821276,1.0,1.3225163921467393,1.6883288342538696,Round
1.1524366528459467,1.0,1.1516814998011289,1.5706864084467635,Round
1.227767250630842,1.0,1.2074682050737437,1.704862806214666,Round
1.2018567456408318,1.0,1.181666343501792,1.6388163869087766,Round
1.0450828821721732,1.0,1.0243817326203661,1.5193324809660729,Round
1.267508113560859,1.0,1.244304242895382,1.6265557001808826,Round
1.0494786879162126,1.0,1.0389955956933479,1.5194234174121415,Round
1.098868053612998,1.0,1.089844641985146,1.5103322244691355,Round
0.9539940568399407,1.0,0.9422874447182805,1.439060875900646,Round
0.9587103105667475,1.0,0.9456392237352181,1.4264015318983325,Round
1.2863137380175171,1.0,1.2651891673264015,1.6840350156360915,Round
1.1621328409172318,1.0,1.1423933538140605,1.6236703745231271,Round
1.0707321265713876,1.0,1.0565581988983173,1.4533890290453384,Round
0.8818290926431817,1.0,0.8692076881682043,1.275723025340395,Round
0.8585227415943489,1.0,0.8459780889954853,1.2768483044845413,Round
1.1028605839711487,1.0,1.076353859450091,1.5050951817236962,Round
1.1090195192404362,1.0,1.089146911168277,1.6059283786799634,Round
1.1781689837513645,1.0,1.1582995358592012,1.5472415790030982,Round
1.0873674471496537,1.0,1.077728593971383,1.505163446202716,Round
1.2440990931954103,1.0,1.231227537545069,1.7123408487189713,Square
1.1965119283671457,1.0,1.1835164224725798,1.7059766245459251,Square
0.8492958492514172,1.0,0.8321244359782507,1.2677383964891664,Square
1.2129548971935338,1.0,1.20613338539479,1.6791005697170251,Square
1.0776238005121923,1.0,1.064552517920879,1.5119101927509344,Square
1.2347328707554257,1.0,1.2058640420708535,1.5931858231138636,Square
1.2207985597732243,1.0,1.194782173330913,1.6937454928250772,Square
1.2032299182084059,1.0,1.1931404248484803,1.624884086252758,Square
1.1529649034412275,1.0,1.1348442110267347,1.5904427774308678,Square
1.2158059153201157,1.0,1.2062568930083266,1.6621588118084838,Square
1.0969106928929768,1.0,1.0802374865188122,1.5400445969952152,Square
0.6907889081829954,1.0,0.6808000128201902,1.048664546231549,Square
